step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
426,1786013971.5497,1786013971.5546,0.0334,15.1209,53.7582,-62.5055,92.0440,-0.4835,14.4841,16.2864,52.9255,-65.7195,92.5391,-0.5126,15.5977,16.2864,52.9255,-65.7195,92.5391,-0.5126,15.5977,0,200,-200,0,50,150,0
427,1786013971.5831,1786013971.5879,0.03335,15.3846,54.2857,-63.4725,92.3956,-0.1319,15.0132,15.2804,53.1645,-66.9730,92.8259,1.4890,15.7270,15.2804,53.1645,-66.9730,92.8259,1.4890,15.7270,100,250,-350,100,100,250,0
428,1786013971.6165,1786013971.6212,0.03337,15.5604,54.3736,-63.6484,92.3077,-0.2198,15.1455,15.8543,51.4812,-62.5660,91.7766,0.7953,15.9918,15.8543,51.4812,-62.5660,91.7766,0.7953,15.9918,50,50,0,-50,0,100,0
429,1786013971.6498,1786013971.6545,0.03337,15.8242,54.3736,-64.0000,92.4835,-0.3077,15.2778,14.8639,51.4248,-65.3261,93.7710,0.9932,15.8324,14.8639,51.4248,-65.3261,93.7710,0.9932,15.8324,50,0,-150,100,0,50,0
430,1786013971.6832,1786013971.6875,0.0334,16.0000,54.2857,-64.2637,92.3077,0.2198,15.5423,14.6951,52.3954,-63.1924,92.9183,0.0745,15.7365,14.6951,52.3954,-63.1924,92.9183,0.0745,15.7365,50,0,-150,0,150,100,0
431,1786013971.7167,1786013971.7213,0.03344,15.8242,54.2857,-64.2637,92.3956,0.3956,15.5423,13.8791,50.6224,-63.9075,94.4060,0.9814,14.9732,13.8791,50.6224,-63.9075,94.4060,0.9814,14.9732,-50,0,0,0,100,0,0
432,1786013971.75,1786013971.7543,0.03334,15.4725,54.2857,-63.9121,92.8352,0.3077,15.5423,13.6271,52.0041,-63.3583,93.2069,1.1080,15.8501,13.6271,52.0041,-63.3583,93.2069,1.1080,15.8501,-100,0,150,100,-50,0,0
433,1786013971.7835,1786013971.7878,0.03344,14.8571,54.2857,-63.2088,93.2747,0.3077,15.3439,14.9561,52.1448,-63.8924,94.0297,1.1711,15.9907,14.9561,52.1448,-63.8924,94.0297,1.1711,15.9907,-200,0,300,100,0,-100,0
434,1786013971.8168,1786013971.8215,0.03337,14.4176,54.2857,-63.1209,93.5385,0.6593,15.4101,16.4814,52.6161,-64.2329,94.3285,1.7500,15.9018,16.4814,52.6161,-64.2329,94.3285,1.7500,15.9018,-150,0,50,100,150,50,0
435,1786013971.8502,1786013971.855,0.0334,14.3297,54.3736,-63.1209,93.6264,0.7473,15.6746,15.5120,51.7290,-68.3434,96.0338,0.3778,16.2127,15.5120,51.7290,-68.3434,96.0338,0.3778,16.2127,0,0,0,50,50,200,0
436,1786013971.8837,1786013971.8885,0.03346,14.8571,54.2857,-63.2088,93.8022,0.9231,15.6746,14.4011,51.4064,-65.4659,97.3119,0.5915,15.6148,14.4011,51.4064,-65.4659,97.3119,0.5915,15.6148,150,-50,-50,100,100,0,0
437,1786013971.917,1786013971.9219,0.03332,15.3846,54.2857,-63.5604,94.6813,0.7473,15.7407,14.4931,51.5631,-64.9494,95.4123,0.4451,15.6071,14.4931,51.5631,-64.9494,95.4123,0.4451,15.6071,100,0,-100,300,0,50,0
438,1786013971.9504,1786013971.9553,0.0334,15.3846,54.3736,-64.0879,95.7363,0.5714,15.6746,14.0907,52.7399,-66.4736,96.9513,0.7846,15.4674,14.0907,52.7399,-66.4736,96.9513,0.7846,15.4674,0,0,-200,350,-50,0,0
439,1786013971.9839,1786013971.9886,0.03345,15.2967,54.3736,-64.0879,95.9121,0.5714,15.6085,14.1515,51.8772,-67.3708,96.6097,0.8087,15.5365,14.1515,51.8772,-67.3708,96.6097,0.8087,15.5365,0,0,0,150,0,-50,0
440,1786013972.0172,1786013972.0221,0.03338,14.7692,54.2857,-64.2637,95.6484,0.5714,15.6085,15.3310,53.5417,-65.8875,94.7442,0.1251,15.9088,15.3310,53.5417,-65.8875,94.7442,0.1251,15.9088,-150,-50,-50,-100,0,0,0
441,1786013972.0506,1786013972.0552,0.03337,14.3297,54.2857,-64.7912,96.0000,0.5714,15.5423,14.3887,50.8304,-66.5011,96.2686,-0.0598,15.7586,14.3887,50.8304,-66.5011,96.2686,-0.0598,15.7586,-100,0,-200,150,0,0,0
442,1786013972.0841,1786013972.0889,0.03345,14.3297,54.2857,-65.0549,95.7363,0.3956,15.5423,15.3324,52.1564,-66.3367,95.9930,1.0048,15.6485,15.3324,52.1564,-66.3367,95.9930,1.0048,15.6485,0,0,-50,50,-100,0,0
443,1786013972.1174,1786013972.1224,0.03333,14.5055,54.2857,-65.0549,95.2088,0.2198,15.6085,14.7333,50.6192,-70.9066,99.3173,-1.0213,15.6427,14.7333,50.6192,-70.9066,99.3173,-1.0213,15.6427,0,0,0,-200,-50,50,0
444,1786013972.1508,1786013972.1558,0.03345,14.7692,54.2857,-65.0549,95.7363,0.3956,15.6085,14.8906,49.9676,-66.8763,98.3323,-0.3061,15.6326,14.8906,49.9676,-66.8763,98.3323,-0.3061,15.6326,50,0,0,250,50,0,0
445,1786013972.1842,1786013972.1891,0.03334,14.7692,54.2857,-65.4066,96.4396,0.3077,15.6085,13.6579,52.2077,-68.8532,100.4801,-0.0237,15.8594,13.6579,52.2077,-68.8532,100.4801,-0.0237,15.8594,0,0,-150,250,-50,0,0
446,1786013972.2176,1786013972.2222,0.03344,14.7692,54.2857,-66.1099,97.5824,-0.0440,15.6085,14.5839,50.6118,-69.6994,100.5997,-0.9551,15.8954,14.5839,50.6118,-69.6994,100.5997,-0.9551,15.8954,0,0,-250,400,-200,0,0
447,1786013972.251,1786013972.2558,0.03339,14.4176,54.2857,-66.4615,98.1099,-0.0440,15.6085,14.1960,51.8164,-68.7098,99.4442,-1.0479,16.0514,14.1960,51.8164,-68.7098,99.4442,-1.0479,16.0514,-100,0,-100,150,0,0,0
448,1786013972.2844,1786013972.2893,0.03338,14.2418,54.2857,-67.0769,99.2527,-0.3956,15.6085,15.4125,50.4534,-66.9789,97.6527,0.0336,16.1839,15.4125,50.4534,-66.9789,97.6527,0.0336,16.1839,-50,0,-250,400,-150,0,0
449,1786013972.3178,1786013972.3226,0.03338,14.0659,54.2857,-67.1648,99.1648,-0.5714,15.6085,14.6690,50.7377,-67.6118,98.9913,0.1262,15.9233,14.6690,50.7377,-67.6118,98.9913,0.1262,15.9233,-50,0,-50,0,-100,0,0
450,1786013972.3512,1786013972.4641,0.03339,14.1538,54.2857,-66.7253,98.7253,-0.3956,15.6746,13.4653,55.9555,-72.7139,99.1853,-3.6717,16.1391,13.4653,55.9555,-72.7139,99.1853,-3.6717,16.1391,0,0,150,-200,0,0,1
451,1786013972.4652,1786013972.4704,0.11407,14.8571,54.2857,-66.5495,98.8132,-0.2198,15.7407,13.8694,56.0765,-70.2665,98.7843,-5.1993,16.1782,13.8694,56.0765,-70.2665,98.7843,-5.1993,16.1782,0,0,0,0,0,0,1
452,1786013972.4985,1786013972.5033,0.03329,14.7692,54.2857,-66.5495,98.8132,-0.2198,15.7407,13.3574,55.7738,-69.6635,99.6908,-4.8346,16.2551,13.3574,55.7738,-69.6635,99.6908,-4.8346,16.2551,0,0,0,0,0,0,0
453,1786013972.5319,1786013972.5366,0.03342,14.4176,54.5495,-67.0769,98.9011,-1.0110,15.8730,13.2782,55.9189,-71.2540,100.9027,-7.1486,15.7301,13.2782,55.9189,-71.2540,100.9027,-7.1486,15.7301,-100,0,-100,50,-150,100,0
454,1786013972.5653,1786013972.57,0.03338,14.0659,55.6923,-67.9560,98.9011,-2.6813,15.9392,15.5213,59.4174,-72.0629,101.2741,-5.3373,16.2291,15.5213,59.4174,-72.0629,101.2741,-5.3373,16.2291,-150,400,-350,0,-600,50,0
455,1786013972.5987,1786013972.6034,0.03337,13.8022,56.4835,-68.6593,99.6923,-4.3516,15.8730,15.7613,55.8061,-68.1156,100.4234,-4.7432,15.9260,15.7613,55.8061,-68.1156,100.4234,-4.7432,15.9260,-50,250,-200,250,-550,0,0
456,1786013972.6321,1786013972.6367,0.03338,13.8901,57.3626,-69.2747,100.1319,-5.4066,15.8730,16.4644,59.4878,-70.9822,99.6624,-4.9981,16.4854,16.4644,59.4878,-70.9822,99.6624,-4.9981,16.4854,-50,250,-250,200,-400,0,0
457,1786013972.6654,1786013972.67,0.03337,14.5934,58.2418,-69.3626,100.1319,-5.0549,15.8730,15.3217,58.4370,-70.2115,98.1436,-3.9549,16.5861,15.3217,58.4370,-70.2115,98.1436,-3.9549,16.5861,200,350,0,0,150,0,0
458,1786013972.6988,1786013972.7034,0.0334,15.2967,59.1209,-69.0110,99.8681,-5.0549,16.0714,16.1713,59.2256,-69.5692,99.6489,-2.9349,17.1339,16.1713,59.2256,-69.5692,99.6489,-2.9349,17.1339,250,300,100,-100,-50,150,0
459,1786013972.7322,1786013972.7368,0.0334,15.7363,59.5604,-69.0110,98.9011,-4.8791,16.2698,14.8387,57.2146,-70.0653,99.2506,-2.2111,16.7656,14.8387,57.2146,-70.0653,99.2506,-2.2111,16.7656,200,100,0,-400,50,100,0
460,1786013972.7656,1786013972.7701,0.03337,15.8242,59.5604,-69.0110,98.8132,-4.0879,16.5344,14.7894,59.7487,-69.9919,98.7304,-3.2970,16.6315,14.7894,59.7487,-69.9919,98.7304,-3.2970,16.6315,50,0,0,50,250,100,0
461,1786013972.799,1786013972.8035,0.03337,15.4725,59.5604,-69.0989,98.9890,-3.4725,16.5344,15.1416,60.3955,-70.6434,97.6954,-3.2393,17.0783,15.1416,60.3955,-70.6434,97.6954,-3.2393,17.0783,-200,0,-50,100,150,0,0
462,1786013972.8324,1786013972.8368,0.03341,15.2088,59.8242,-69.1868,98.7253,-3.6484,16.5344,12.0662,60.0889,-70.6993,97.3355,-3.7360,17.0514,12.0662,60.0889,-70.6993,97.3355,-3.7360,17.0514,-150,100,-50,-100,0,0,0
463,1786013972.8659,1786013972.8705,0.03348,15.2967,60.4396,-69.2747,98.1978,-3.7363,16.7328,13.5643,57.0065,-73.0760,98.8573,-3.7103,16.6445,13.5643,57.0065,-73.0760,98.8573,-3.7103,16.6445,50,250,-50,-200,-50,50,0
464,1786013972.8992,1786013972.9036,0.0333,15.1209,60.5275,-69.5385,97.8462,-3.7363,16.7989,13.3239,60.3496,-72.6477,98.6411,-2.2131,17.2374,13.3239,60.3496,-72.6477,98.6411,-2.2131,17.2374,-150,0,-100,-200,0,0,0
465,1786013972.9326,1786013972.9373,0.03344,14.5934,60.5275,-70.2418,98.1099,-3.7363,16.7328,12.2703,58.2469,-70.4103,98.3213,-3.9244,16.9375,12.2703,58.2469,-70.4103,98.3213,-3.9244,16.9375,-200,0,-150,50,0,-50,0
466,1786013972.966,1786013972.9709,0.0334,14.2418,60.4396,-70.9451,98.1978,-3.2967,16.8651,12.1579,57.6005,-72.2132,99.0955,-2.1091,17.4555,12.1579,57.6005,-72.2132,99.0955,-2.1091,17.4555,-100,0,-250,0,150,50,0
467,1786013972.9994,1786013973.0042,0.03336,13.8022,60.3516,-70.7692,98.1978,-3.1209,16.9312,11.9340,57.8635,-73.0313,99.0716,-2.1713,16.9521,11.9340,57.8635,-73.0313,99.0716,-2.1713,16.9521,-150,-50,100,0,50,50,0
468,1786013973.0328,1786013973.0375,0.0334,13.6264,60.3516,-70.3297,98.3736,-3.2088,17.0635,12.5800,58.8658,-75.3213,99.6696,-2.2202,17.1681,12.5800,58.8658,-75.3213,99.6696,-2.2202,17.1681,-100,0,200,50,-50,100,0
469,1786013973.0661,1786013973.071,0.03337,13.6264,60.3516,-70.6813,98.4615,-2.8571,17.0635,12.9244,58.7234,-74.2281,98.6026,-1.3798,17.1831,12.9244,58.7234,-74.2281,98.6026,-1.3798,17.1831,0,0,-100,0,100,0,0
470,1786013973.0995,1786013973.1043,0.03339,13.6264,60.4396,-72.0879,98.8132,-2.7692,17.0635,12.2871,58.8238,-75.5786,98.3745,-1.1511,16.2000,12.2871,58.8238,-75.5786,98.3745,-1.1511,16.2000,0,0,-500,100,0,0,0
471,1786013973.1329,1786013973.1378,0.03341,13.5385,60.5275,-72.7912,98.6374,-2.3297,17.0635,12.7726,59.9082,-73.2161,98.3964,-0.4265,16.7732,12.7726,59.9082,-73.2161,98.3964,-0.4265,16.7732,-50,50,-300,0,100,0,0
472,1786013973.1663,1786013973.1712,0.03342,13.3626,60.5275,-73.0549,98.5495,-1.8901,16.7328,11.6142,57.4033,-71.9624,97.4324,-0.0440,17.1041,11.6142,57.4033,-71.9624,97.4324,-0.0440,17.1041,-100,0,-100,-50,150,-50,0
473,1786013973.1997,1786013973.2041,0.0334,13.2747,60.6154,-72.9670,98.3736,-1.4505,16.6005,12.8479,58.0518,-71.8602,98.1168,-1.5807,16.9229,12.8479,58.0518,-71.8602,98.1168,-1.5807,16.9229,0,0,0,-100,200,-100,0
474,1786013973.2331,1786013973.2379,0.0334,13.1868,60.6154,-72.2637,97.9341,-1.0989,16.7989,13.7729,56.6907,-71.2937,98.8533,0.2529,16.9417,13.7729,56.6907,-71.2937,98.8533,0.2529,16.9417,0,0,250,-100,150,100,0
475,1786013973.2665,1786013973.2712,0.03334,13.1868,60.5275,-72.0000,97.9341,-1.2747,16.7328,14.1327,58.0868,-72.7080,99.9623,0.6652,16.9598,14.1327,58.0868,-72.7080,99.9623,0.6652,16.9598,0,0,100,0,-50,0,0
476,1786013973.2999,1786013973.3046,0.03342,13.6264,60.3516,-71.7363,98.2857,-1.3626,16.7989,12.6435,58.5964,-72.6367,98.7772,-0.0603,16.7012,12.6435,58.5964,-72.6367,98.7772,-0.0603,16.7012,150,-50,100,150,0,50,0
477,1786013973.3333,1786013973.3381,0.03341,13.8901,60.2637,-71.7363,98.8132,-0.5714,16.7989,13.2017,57.4328,-71.5866,98.5515,0.6599,16.7778,13.2017,57.4328,-71.5866,98.5515,0.6599,16.7778,100,0,0,200,200,0,0
478,1786013973.3667,1786013973.3715,0.03339,13.9780,60.2637,-71.7363,98.9011,-0.3956,16.7989,13.6266,59.4855,-73.0880,98.9744,-0.2616,17.0548,13.6266,59.4855,-73.0880,98.9744,-0.2616,17.0548,50,0,0,50,100,0,0
479,1786013973.4001,1786013973.4049,0.03338,13.8022,60.2637,-71.5604,98.5495,-0.4835,16.7989,14.1881,58.5656,-73.2150,100.2332,-1.4805,17.0757,14.1881,58.5656,-73.2150,100.2332,-1.4805,17.0757,-50,0,100,-100,0,0,0
480,1786013973.4334,1786013973.4382,0.03337,13.8901,60.2637,-71.5604,98.6374,-0.3077,16.7989,13.5524,58.2973,-70.5802,98.5497,-1.3113,17.1761,13.5524,58.2973,-70.5802,98.5497,-1.3113,17.1761,50,0,0,0,100,0,0
481,1786013973.4668,1786013973.4718,0.0334,14.0659,60.2637,-71.7363,99.1648,-0.9231,16.7989,13.1219,59.4919,-70.2261,100.7234,-0.1400,17.3768,13.1219,59.4919,-70.2261,100.7234,-0.1400,17.3768,50,0,-100,150,-200,0,0
482,1786013973.5002,1786013973.5051,0.0334,14.0659,60.2637,-71.3846,99.2527,-1.0989,16.7989,13.7459,58.8035,-70.8945,99.1703,-1.6989,16.7899,13.7459,58.8035,-70.8945,99.1703,-1.6989,16.7899,0,0,100,0,0,0,0
483,1786013973.5336,1786013973.5384,0.03338,14.0659,60.2637,-70.6813,99.1648,-0.8352,16.8651,13.6024,59.3428,-70.2237,98.7477,-0.6038,16.9667,13.6024,59.3428,-70.2237,98.7477,-0.6038,16.9667,0,0,300,-100,50,50,0
484,1786013973.567,1786013973.5718,0.03337,14.0659,60.2637,-70.6813,99.0769,-1.0110,16.8651,12.4712,60.9999,-70.4954,98.2658,-1.8926,17.0373,12.4712,60.9999,-70.4954,98.2658,-1.8926,17.0373,0,0,0,0,0,0,0
485,1786013973.6004,1786013973.6052,0.0334,14.0659,60.2637,-70.5055,98.8132,-1.1868,16.8651,12.8550,60.0864,-69.2467,99.0176,-2.4300,16.9479,12.8550,60.0864,-69.2467,99.0176,-2.4300,16.9479,0,0,50,-100,-50,0,0
486,1786013973.6338,1786013973.6382,0.03338,14.0659,60.7912,-70.5055,98.5495,-1.4505,16.7989,12.9007,60.6069,-70.2580,97.6877,-2.3756,16.9128,12.9007,60.6069,-70.2580,97.6877,-2.3756,16.9128,0,200,0,-50,-100,0,0
487,1786013973.6672,1786013973.6719,0.03339,14.0659,60.8791,-70.1538,98.5495,-1.9780,16.7989,12.5274,61.0933,-71.4510,98.0874,-1.7248,17.2028,12.5274,61.0933,-71.4510,98.0874,-1.7248,17.2028,0,0,100,0,-200,0,0
488,1786013973.7006,1786013973.7052,0.03341,14.0659,60.8791,-70.0659,98.1978,-1.9780,16.7989,12.9439,60.2895,-69.9016,96.6807,-1.8837,17.3602,12.9439,60.2895,-69.9016,96.6807,-1.8837,17.3602,0,0,50,-150,0,0,0
489,1786013973.734,1786013973.7384,0.03339,14.0659,61.1429,-70.6813,98.0220,-1.9780,16.8651,13.8436,61.0529,-69.6933,95.9032,-3.5275,16.8898,13.8436,61.0529,-69.6933,95.9032,-3.5275,16.8898,0,100,-200,0,0,50,0
490,1786013973.7674,1786013973.7717,0.03342,13.9780,61.1429,-70.5055,97.5824,-1.9780,17.0635,13.4713,60.7491,-69.3101,98.2551,-3.1670,17.5692,13.4713,60.7491,-69.3101,98.2551,-3.1670,17.5692,-50,0,50,-100,0,50,0
491,1786013973.8007,1786013973.805,0.03335,14.0659,61.2308,-69.9780,96.7033,-2.4176,16.9974,13.6217,62.6138,-72.1446,98.6897,-2.7161,17.6917,13.6217,62.6138,-72.1446,98.6897,-2.7161,17.6917,0,0,150,-350,-150,-50,0
492,1786013973.8342,1786013973.8388,0.03341,14.1538,61.3187,-69.8022,96.9670,-2.9451,17.1296,13.1822,59.2218,-69.4063,98.3238,-3.1507,17.0472,13.1822,59.2218,-69.4063,98.3238,-3.1507,17.0472,50,50,50,150,-100,50,0
493,1786013973.8676,1786013973.8723,0.03342,14.1538,61.6703,-70.2418,97.6703,-2.8571,17.2619,15.2009,58.3306,-69.8053,97.7698,-1.7892,16.8418,15.2009,58.3306,-69.8053,97.7698,-1.7892,16.8418,0,100,-50,300,50,50,0
494,1786013973.9009,1786013973.9055,0.03333,14.1538,62.1099,-71.0330,97.6703,-3.0330,17.1958,13.9088,58.0487,-68.8963,99.3518,-1.7545,14.6427,13.9088,58.0487,-68.8963,99.3518,-1.7545,14.6427,0,150,-300,0,-50,-50,0
495,1786013973.9344,1786013973.9389,0.03346,14.3297,61.7582,-70.5934,97.5824,-2.8571,16.9312,15.6257,59.0784,-69.8521,98.0567,-1.9112,16.3646,15.6257,59.0784,-69.8521,98.0567,-1.9112,16.3646,50,0,250,-50,50,-150,0
496,1786013973.9678,1786013973.9721,0.03341,14.7692,60.8791,-69.7143,98.1099,-2.5055,16.4683,15.2942,59.0550,-70.3404,98.3811,-2.6632,16.1565,15.2942,59.0550,-70.3404,98.3811,-2.6632,16.1565,100,-300,300,50,200,-300,0
497,1786013974.0012,1786013974.0059,0.03339,15.0330,60.7912,-69.7143,98.3736,-2.5055,15.5423,15.0151,59.0496,-69.7298,97.4425,-1.2918,16.4204,15.0151,59.0496,-69.7298,97.4425,-1.2918,16.4204,100,0,0,100,0,-550,0
498,1786013974.0345,1786013974.0392,0.03334,15.0330,60.7912,-69.7143,98.1099,-2.5055,15.7407,15.3129,59.2976,-70.5641,99.1435,-2.4408,16.5957,15.3129,59.2976,-70.5641,99.1435,-2.4408,16.5957,0,0,0,-50,0,50,0
499,1786013974.0679,1786013974.0727,0.03343,14.9451,60.7912,-69.7143,97.7582,-2.2418,16.1376,14.5229,58.7477,-68.1411,98.7858,-1.7636,16.6648,14.5229,58.7477,-68.1411,98.7858,-1.7636,16.6648,-50,0,0,-50,50,200,0
500,1786013974.1013,1786013974.2162,0.03335,14.9451,60.7912,-69.8022,98.0220,-2.1538,16.2698,13.7915,57.7779,-68.5134,95.4343,-3.8216,17.9134,13.7915,57.7779,-68.5134,95.4343,-3.8216,17.9134,0,0,0,50,50,50,1
501,1786013974.2174,1786013974.2228,0.11609,14.9451,60.7912,-68.6593,98.2857,-2.3297,16.2698,13.9320,59.6773,-68.7300,96.2820,-4.7283,17.8222,13.9320,59.6773,-68.7300,96.2820,-4.7283,17.8222,0,0,0,0,0,0,1
502,1786013974.2507,1786013974.2556,0.03336,14.9451,60.7912,-68.6593,98.2857,-2.3297,16.3360,13.7121,59.1512,-70.0233,96.7291,-5.0170,17.1774,13.7121,59.1512,-70.0233,96.7291,-5.0170,17.1774,0,0,0,0,0,0,0
503,1786013974.2841,1786013974.2889,0.03333,14.7692,60.7912,-68.6593,97.6703,-3.0330,16.8651,13.8731,59.8161,-70.9461,97.4741,-4.2579,18.2145,13.8731,59.8161,-70.9461,97.4741,-4.2579,18.2145,-50,0,0,-100,-150,300,0
504,1786013974.3175,1786013974.3223,0.03345,14.6813,60.7912,-68.9231,96.9670,-4.0000,17.0635,12.6034,59.4375,-69.2531,97.6137,-3.7743,17.6688,12.6034,59.4375,-69.2531,97.6137,-3.7743,17.6688,-50,0,-100,-250,-350,150,0
505,1786013974.3509,1786013974.3558,0.03336,14.5055,60.8791,-69.5385,97.2308,-4.0879,16.9974,14.3338,59.6317,-72.1001,98.4781,-1.7965,16.7125,14.3338,59.6317,-72.1001,98.4781,-1.7965,16.7125,-50,50,-150,150,0,-50,0
506,1786013974.3843,1786013974.3888,0.03341,14.3297,60.8791,-69.3626,97.3187,-4.0879,17.1958,14.3821,58.8970,-68.5470,99.0479,-1.9378,17.4266,14.3821,58.8970,-68.5470,99.0479,-1.9378,17.4266,-100,0,0,50,0,50,0
507,1786013974.4177,1786013974.4222,0.03348,14.2418,60.8791,-69.1868,97.5824,-3.6484,17.0635,14.3504,60.5587,-72.4612,96.0778,-1.5454,17.1095,14.3504,60.5587,-72.4612,96.0778,-1.5454,17.1095,-50,0,50,50,150,0,0
508,1786013974.4511,1786013974.4559,0.03332,14.5055,60.7912,-69.0989,97.9341,-2.9451,16.9312,14.5441,60.3427,-71.5968,96.1132,-2.1497,17.1116,14.5441,60.3427,-71.5968,96.1132,-2.1497,17.1116,100,0,50,150,200,-50,0
509,1786013974.4845,1786013974.4893,0.03339,14.5934,60.8791,-69.0110,97.5824,-2.6813,17.0635,14.3423,59.0768,-69.3604,96.8626,-0.9179,16.3879,14.3423,59.0768,-69.3604,96.8626,-0.9179,16.3879,50,0,50,0,100,50,0
510,1786013974.5179,1786013974.5227,0.0334,14.5934,61.1429,-69.8022,96.7033,-2.6813,17.0635,14.6194,59.6180,-70.1248,95.2597,-0.9919,16.6556,14.6194,59.6180,-70.1248,95.2597,-0.9919,16.6556,0,100,-250,-350,0,0,0
511,1786013974.5513,1786013974.5559,0.0334,14.5934,61.1429,-70.2418,96.7912,-2.2418,16.7328,14.3590,56.5338,-69.0441,96.6132,0.5741,16.8975,14.3590,56.5338,-69.0441,96.6132,0.5741,16.8975,0,0,-100,50,200,-150,0
512,1786013974.5847,1786013974.5892,0.03346,14.5934,61.1429,-69.8901,96.2637,-1.8022,16.7328,15.3033,58.8313,-68.4327,95.0950,-0.1709,15.6334,15.3033,58.8313,-68.4327,95.0950,-0.1709,15.6334,0,0,50,-100,200,0,0
513,1786013974.6181,1786013974.623,0.03334,14.5934,60.7912,-69.3626,95.8242,-1.2747,16.7989,15.9133,57.6057,-68.2462,96.6348,0.5637,16.5845,15.9133,57.6057,-68.2462,96.6348,0.5637,16.5845,0,-100,150,-200,250,50,0
514,1786013974.6514,1786013974.6561,0.03336,14.7692,60.1758,-68.8352,95.8242,-0.8352,16.4021,16.0579,58.0893,-70.1292,95.8008,0.2894,15.9142,16.0579,58.0893,-70.1292,95.8008,0.2894,15.9142,50,-200,150,0,50,-150,0
515,1786013974.6849,1786013974.6893,0.03344,14.8571,60.0879,-68.5714,95.6484,-0.5714,16.2037,17.1850,60.4187,-75.4158,97.0860,0.1338,16.6475,17.1850,60.4187,-75.4158,97.0860,0.1338,16.6475,50,0,100,-100,100,-50,0
516,1786013974.7182,1786013974.7229,0.03339,15.1209,60.1758,-68.7473,95.6484,-0.3956,16.0053,16.7496,58.1935,-73.6854,98.4983,-0.0842,16.6573,16.7496,58.1935,-73.6854,98.4983,-0.0842,16.6573,100,0,-50,0,50,-100,0
517,1786013974.7516,1786013974.7562,0.03336,15.5604,60.6154,-70.1538,96.1758,-0.3956,16.2037,15.2621,59.6531,-74.5258,99.7943,0.0335,17.0078,15.2621,59.6531,-74.5258,99.7943,0.0335,17.0078,100,100,-550,150,0,50,0
518,1786013974.785,1786013974.7894,0.03337,15.8242,61.0549,-72.0000,97.4066,-0.3956,16.4021,16.5057,58.3392,-72.8369,98.7499,1.2152,16.5777,16.5057,58.3392,-72.8369,98.7499,1.2152,16.5777,100,100,-650,400,0,100,0
519,1786013974.8184,1786013974.8231,0.03342,16.0879,61.1429,-72.5275,98.1099,-0.3956,16.5344,15.1293,57.1432,-72.3991,100.0197,-2.2406,16.8509,15.1293,57.1432,-72.3991,100.0197,-2.2406,16.8509,50,50,-200,300,0,50,0
520,1786013974.8518,1786013974.8563,0.03338,16.0879,61.1429,-72.2637,98.2857,0.0440,16.4683,16.0645,60.2507,-72.2394,97.9551,-0.8447,16.6271,16.0645,60.2507,-72.2394,97.9551,-0.8447,16.6271,0,0,150,50,200,0,0
521,1786013974.8852,1786013974.8901,0.03344,16.0879,60.8791,-71.9121,98.3736,0.1319,16.6005,14.5824,56.7277,-72.4509,96.8737,-1.0201,17.0274,14.5824,56.7277,-72.4509,96.8737,-1.0201,17.0274,0,-50,150,50,100,50,0
522,1786013974.9185,1786013974.9234,0.03335,16.0879,60.8791,-71.9121,98.6374,-0.4835,16.6005,14.8091,58.1830,-71.9967,96.1505,-1.4570,16.8202,14.8091,58.1830,-71.9967,96.1505,-1.4570,16.8202,0,-50,0,150,-200,0,0
523,1786013974.9519,1786013974.9568,0.03341,15.9121,61.1429,-71.9121,97.9341,-0.7473,16.7328,15.6431,61.3071,-71.6555,97.2927,-0.5740,17.8187,15.6431,61.3071,-71.6555,97.2927,-0.5740,17.8187,-50,100,0,-250,-100,50,0
524,1786013974.9854,1786013974.9902,0.03341,15.6484,61.1429,-71.8242,96.7912,-1.0110,16.7328,14.4341,58.4633,-70.0272,95.6941,-2.5549,17.1469,14.4341,58.4633,-70.0272,95.6941,-2.5549,17.1469,-100,0,0,-350,-100,0,0
525,1786013975.0187,1786013975.0238,0.03338,15.5604,61.1429,-71.7363,97.0549,-1.0110,17.0635,13.1095,56.2960,-68.1999,96.9991,-3.9399,16.7805,13.1095,56.2960,-68.1999,96.9991,-3.9399,16.7805,0,0,50,50,0,200,0
526,1786013975.0521,1786013975.0569,0.0334,15.4725,61.0549,-71.0330,96.9670,-1.3626,17.1958,14.4132,60.0647,-73.2136,96.0128,-1.6837,17.5760,14.4132,60.0647,-73.2136,96.0128,-1.6837,17.5760,0,-50,250,50,-150,100,0
527,1786013975.0855,1786013975.0903,0.03338,15.0330,60.6154,-69.7143,96.1758,-2.5934,16.9974,11.8724,60.5850,-72.6944,96.7860,-2.4964,17.4856,11.8724,60.5850,-72.6944,96.7860,-2.4964,17.4856,-150,-100,450,-300,-400,-100,0
