step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
298,1786014301.7787,1786014301.7833,0.03338,5.9780,0.4835,-21.8022,84.4835,-5.6703,3.7698,0.5142,-1.7507,-26.7245,78.3857,-6.4803,4.0316,0.5142,-1.7507,-26.7245,78.3857,-6.4803,4.0316,-550,0,-400,-550,-50,0,0
299,1786014301.8121,1786014301.8165,0.03338,4.4835,0.4835,-22.6813,82.9011,-6.0220,3.7698,-0.0767,-0.7701,-27.5933,76.8547,-6.0879,3.9573,-0.0767,-0.7701,-27.5933,76.8547,-6.0879,3.9573,-500,0,-300,-500,-150,0,0
300,1786014301.8455,1786014302.077,0.03336,3.0769,0.4835,-23.4725,81.2308,-6.1099,3.7698,10.0436,2.7410,-20.5532,82.9815,10.9718,3.8697,10.0436,2.7410,-20.5532,82.9815,3.9780,3.8697,-450,0,-250,-550,-50,0,1
301,1786014302.0781,1786014302.0832,0.23262,0.6154,0.5714,-25.2308,77.6264,-6.0220,3.7698,10.9588,2.6350,-20.0052,83.9012,11.1200,3.8498,10.6154,2.6350,-20.0052,83.9012,3.9780,3.8498,0,0,0,-50,0,0,1
302,1786014302.1115,1786014302.1162,0.03342,0.4396,0.5714,-25.3187,77.6264,-6.0220,3.7698,12.5692,2.8148,-19.6709,84.8540,11.5236,3.9338,10.4396,2.8148,-19.6709,84.8540,3.9780,3.9338,-50,0,-50,0,0,0,0
303,1786014302.1449,1786014302.1497,0.03342,0.8791,0.9231,-24.9670,78.2418,-5.2308,3.7698,13.6781,2.3379,-19.3858,85.5324,11.4127,4.0299,10.9670,2.3379,-19.3858,85.5324,4.9451,4.0299,200,50,0,100,300,0,0
304,1786014302.1782,1786014302.1828,0.03331,2.9011,1.7143,-23.2967,80.4396,-2.8571,3.9021,15.3021,2.8483,-17.9979,86.9807,11.3858,3.9978,13.2527,2.8483,-17.9979,86.9807,7.5824,3.9978,600,300,550,750,1000,50,0
305,1786014302.2117,1786014302.2168,0.03343,5.4505,2.2418,-21.1868,82.8132,0.4835,3.7698,16.6571,2.8087,-17.6025,87.5448,11.1768,3.9810,15.8022,2.8087,-17.6025,87.5448,10.8352,3.9810,850,200,700,750,1200,0,0
306,1786014302.2451,1786014302.25,0.0334,8.6154,3.0330,-19.2527,84.3956,2.6813,3.7698,18.1128,2.9496,-16.5704,88.6211,11.0164,4.0614,18.1128,2.9496,-16.5704,88.6211,11.0164,4.0614,1200,350,650,550,700,0,0
307,1786014302.2784,1786014302.2829,0.03334,11.5165,3.5604,-18.0220,85.7143,5.6703,3.7698,19.3148,2.5827,-16.5497,88.8548,10.4341,4.0390,19.3148,2.5827,-16.5497,88.8548,10.4341,4.0390,1000,150,450,450,1000,0,0
308,1786014302.3118,1786014302.3166,0.03343,14.1538,3.5604,-17.3187,86.7692,7.6044,3.9021,20.5675,2.9685,-15.2669,89.4381,10.6924,4.0959,20.5675,2.9685,-15.2669,89.4381,10.6924,4.0959,900,0,250,350,750,50,0
309,1786014302.3452,1786014302.3501,0.03335,16.1758,3.2967,-16.7912,87.5604,8.6593,3.7698,21.8276,3.3161,-15.1890,89.8967,10.2180,4.1196,21.8276,3.3161,-15.1890,89.8967,10.2180,4.1196,600,-150,250,400,400,-100,0
310,1786014302.3786,1786014302.3834,0.03338,17.7582,3.2967,-16.0879,88.0879,9.0110,3.9021,22.8343,3.5903,-14.3373,90.1422,10.5339,4.1070,22.8343,3.5903,-14.3373,90.1422,10.5339,4.1070,550,0,200,150,200,100,0
311,1786014302.412,1786014302.4166,0.03344,19.1648,3.8242,-15.2967,89.0549,9.6264,3.7698,23.8799,4.5033,-13.4480,90.1425,10.3256,4.1135,23.8799,4.5033,-13.4480,90.1425,10.3256,4.1135,450,150,250,250,150,-100,0
312,1786014302.4453,1786014302.45,0.03335,20.6593,4.0879,-14.5934,89.2308,9.5385,4.0344,24.5155,4.6939,-13.3876,89.9005,10.2687,4.0870,24.5155,4.6939,-13.3876,89.9005,10.2687,4.0870,500,150,150,100,-50,200,0
313,1786014302.4787,1786014302.4833,0.03338,21.9780,4.3516,-13.8022,89.6703,9.8022,3.8360,25.0196,5.7138,-12.6973,89.1537,10.1498,4.0140,25.0196,5.7138,-12.6973,89.1537,10.1498,4.0140,450,100,300,150,100,-100,0
314,1786014302.5122,1786014302.5171,0.03343,22.9451,4.7912,-13.6264,89.4945,9.8022,3.9683,24.8909,6.5631,-11.3901,88.3609,10.1714,4.1441,24.8909,6.5631,-11.3901,88.3609,10.1714,4.1441,350,150,50,-50,0,0,0
315,1786014302.5455,1786014302.5505,0.03338,23.6484,5.4066,-13.0110,89.4945,9.8022,3.9683,25.2442,6.6233,-11.3513,87.0859,9.7412,4.1337,25.2442,6.6233,-11.3513,87.0859,9.7412,4.1337,200,200,200,-50,0,0,0
316,1786014302.5789,1786014302.5838,0.0334,24.0879,6.2857,-12.1319,89.0549,9.8022,4.0344,25.2427,7.6485,-10.4227,85.3930,9.7467,4.2271,25.2427,7.6485,-10.4227,85.3930,9.7467,4.2271,100,300,300,-150,0,50,0
317,1786014302.6123,1786014302.617,0.0334,24.3516,6.7253,-11.4286,88.3516,9.8022,3.9021,25.2262,8.4708,-9.1866,84.1488,9.9117,4.2222,25.2262,8.4708,-9.1866,84.1488,9.9117,4.2222,100,150,250,-250,-50,0,0
318,1786014302.6457,1786014302.6504,0.03339,24.7033,7.4286,-10.9011,86.9451,9.7143,4.0344,25.5043,8.4903,-8.3317,82.5047,9.6976,4.1737,25.5043,8.4903,-8.3317,82.5047,9.6976,4.1737,100,200,200,-500,-50,50,0
319,1786014302.6791,1786014302.6836,0.03335,24.8791,8.0440,-9.9341,85.8901,9.7143,4.0344,25.3593,9.1383,-7.4036,80.3901,9.8673,4.2320,25.3593,9.1383,-7.4036,80.3901,9.8673,4.2320,50,250,350,-350,0,0,0
320,1786014302.7125,1786014302.7168,0.0334,24.8791,8.5714,-8.7912,84.6593,9.7143,4.0344,25.3250,9.1883,-5.6576,78.9693,9.3703,4.2318,25.3250,9.1883,-5.6576,78.9693,9.3703,4.2318,0,150,350,-400,0,0,0
321,1786014302.7458,1786014302.7505,0.03334,24.8791,9.3626,-7.8242,82.9890,9.7143,4.0344,25.5955,9.2353,-3.6445,77.0237,9.6079,4.2423,25.5955,9.2353,-3.6445,77.0237,9.6079,4.2423,0,250,300,-600,0,0,0
322,1786014302.7792,1786014302.7837,0.03342,24.9670,9.5385,-6.6813,81.3187,9.7143,4.0344,25.8439,8.7020,-2.0205,75.4591,8.9880,4.1646,25.8439,8.7020,-2.0205,75.4591,8.9880,4.1646,50,100,350,-600,0,0,0
323,1786014302.8126,1786014302.817,0.03333,25.0549,9.5385,-5.0989,79.6484,9.7143,4.0344,26.0554,8.8755,-0.7979,74.5202,9.2139,4.2372,26.0554,8.8755,-0.7979,74.5202,9.2139,4.2372,0,0,550,-550,0,0,0
324,1786014302.8459,1786014302.8505,0.03338,25.2308,9.5385,-3.3407,77.8901,9.5385,4.0344,26.4447,8.9754,0.6750,73.4225,9.5165,4.2188,26.4447,8.9754,0.6750,73.4225,9.5165,4.2188,50,0,600,-550,-50,0,0
325,1786014302.8793,1786014302.8838,0.03337,25.4066,9.6264,-1.9341,76.6593,9.5385,4.0344,26.6229,8.9321,2.2086,72.4402,9.2225,4.2382,26.6229,8.9321,2.2086,72.4402,9.2225,4.2382,50,0,500,-450,0,0,0
326,1786014302.9127,1786014302.9172,0.03342,25.8462,9.6264,-0.7033,75.4286,9.5385,4.0344,26.7499,8.4315,3.3403,71.8361,9.0752,4.2497,26.7499,8.4315,3.3403,71.8361,9.0752,4.2497,150,0,450,-400,0,0,0
327,1786014302.9461,1786014302.9507,0.03335,26.2857,9.5385,0.8791,74.1978,9.5385,4.0344,27.1602,8.5935,4.0870,71.7697,8.9736,4.3328,27.1602,8.5935,4.0870,71.7697,8.9736,4.3328,150,-50,550,-400,0,0,0
328,1786014302.9795,1786014302.9844,0.03341,26.4615,9.5385,2.1978,73.4066,9.5385,4.0344,27.0697,8.3795,5.3336,70.8447,8.7930,4.1940,27.0697,8.3795,5.3336,70.8447,8.7930,4.1940,50,0,500,-300,0,0,0
329,1786014303.0129,1786014303.018,0.03336,26.5495,9.6264,3.3407,72.7912,9.5385,4.0344,27.3132,8.1528,6.2064,70.9699,8.7597,4.1521,27.3132,8.1528,6.2064,70.9699,8.7597,4.1521,50,50,350,-200,-50,0,0
330,1786014303.0462,1786014303.0512,0.03338,26.6374,9.6264,4.3956,72.1758,9.3626,4.0344,27.2183,8.0642,7.4472,70.5212,8.7827,4.2004,27.2183,8.0642,7.4472,70.5212,8.7827,4.2004,50,0,350,-300,0,0,0
331,1786014303.0796,1786014303.0843,0.0334,26.6374,9.5385,5.4505,71.6484,9.1868,4.0344,27.3571,8.2597,8.0043,70.4540,8.7612,4.3097,27.3571,8.2597,8.0043,70.4540,8.7612,4.3097,0,-50,400,-250,-50,0,0
332,1786014303.113,1786014303.1176,0.03334,26.6374,9.5385,6.4176,71.2967,9.1868,3.9021,27.4739,7.8781,8.5527,70.4043,8.5329,4.1029,27.4739,7.8781,8.5527,70.4043,8.5329,4.1029,0,0,350,-100,0,-100,0
333,1786014303.1464,1786014303.151,0.03341,26.6374,9.5385,7.5604,71.0330,9.1868,4.0344,27.1891,8.0616,9.2373,69.8450,8.4506,4.1880,27.1891,8.0616,9.2373,69.8450,8.4506,4.1880,0,0,350,-50,0,50,0
334,1786014303.1798,1786014303.1847,0.03337,26.7253,9.5385,8.3516,70.8571,9.0989,3.9021,27.3418,8.1424,9.7580,69.6698,7.9312,4.3005,27.3418,8.1424,9.7580,69.6698,7.9312,4.3005,50,0,300,0,0,50,0
335,1786014303.2132,1786014303.218,0.0334,26.9890,9.5385,9.0549,70.4176,8.6593,4.1005,27.4670,8.5510,10.0064,69.2641,8.8544,4.2030,27.4670,8.5510,10.0064,69.2641,8.8544,4.2030,100,0,250,-200,-50,50,0
336,1786014303.2466,1786014303.2514,0.0334,27.1648,9.5385,9.4945,70.2418,8.4835,4.1005,27.4343,8.2915,10.4965,69.3018,8.5575,4.2535,27.4343,8.2915,10.4965,69.3018,8.5575,4.2535,50,0,200,-50,-50,0,0
337,1786014303.2799,1786014303.2848,0.03338,27.1648,9.5385,9.9341,69.8022,8.5714,4.1005,27.6450,7.8620,10.8183,68.8851,8.3854,4.0819,27.6450,7.8620,10.8183,68.8851,8.3854,4.0819,0,0,150,-150,50,0,0
338,1786014303.3133,1786014303.3181,0.03338,27.2527,9.5385,10.4615,69.8022,8.6593,4.1005,28.0245,8.2380,10.1612,68.8051,8.5367,4.0936,28.0245,8.2380,10.1612,68.8051,8.5367,4.0936,0,0,150,0,0,0,0
339,1786014303.3467,1786014303.3515,0.0334,27.2527,9.5385,10.8132,69.5385,8.5714,4.1005,28.4233,7.7351,11.7639,68.1211,8.6236,3.9331,28.4233,7.7351,11.7639,68.1211,8.6236,3.9331,0,0,100,-100,0,0,0
340,1786014303.3801,1786014303.3848,0.03338,27.0769,9.5385,10.9011,69.1868,8.5714,4.1005,28.8235,7.9099,11.4976,68.2957,8.0616,4.1187,28.8235,7.9099,11.4976,68.2957,8.0616,4.1187,-50,0,50,-100,0,0,0
341,1786014303.4135,1786014303.4182,0.03338,27.4286,9.5385,11.1648,68.7473,8.5714,4.1005,28.9414,7.9363,11.7833,67.7904,7.9300,3.9968,28.9414,7.9363,11.7833,67.7904,7.9300,3.9968,150,0,50,-100,0,0,0
342,1786014303.4469,1786014303.4517,0.03338,27.8681,9.4505,11.5165,68.6593,8.3077,4.1667,29.5207,7.7947,11.8872,67.8450,8.4067,4.4990,29.5207,7.7947,11.8872,67.8450,8.4067,4.4990,150,-50,100,-50,-100,0,0
343,1786014303.4802,1786014303.485,0.03338,28.5714,9.5385,11.8681,68.4835,8.2198,4.1005,30.2582,7.5407,12.1079,67.0583,8.0102,5.4645,30.2582,7.5407,12.1079,67.0583,8.0102,5.4645,200,50,100,-100,0,50,0
344,1786014303.5136,1786014303.5183,0.03338,29.0110,9.5385,12.0440,68.3077,8.2198,4.1005,30.9306,7.4042,11.6355,66.8616,8.1410,6.9535,30.9306,7.4042,11.6355,66.8616,8.1410,6.9535,150,0,100,-50,0,-50,0
345,1786014303.547,1786014303.5517,0.03338,29.4505,9.5385,12.0440,67.7802,8.1319,4.5635,31.5017,7.2648,11.2385,67.0956,8.5014,8.7722,31.5017,7.2648,11.2385,67.0956,8.5014,8.7722,150,0,0,-200,-50,100,0
346,1786014303.5804,1786014303.5851,0.0334,29.7143,9.5385,12.0440,67.4286,8.1319,5.5556,32.2145,7.5486,11.0766,67.4990,8.3517,10.8939,32.2145,7.5486,11.0766,67.4990,8.3517,10.8939,100,0,0,-100,0,500,0
347,1786014303.6137,1786014303.6183,0.03334,30.2418,9.5385,12.0440,67.5165,8.1319,6.8122,32.4544,7.2966,10.9191,67.9351,8.5952,13.0071,32.4544,7.2966,10.9191,67.9351,8.5952,13.0071,200,0,0,0,0,600,0
348,1786014303.6471,1786014303.6516,0.03341,31.0330,9.5385,12.1319,67.5165,8.2198,8.3333,32.9411,7.8041,10.7195,68.0360,8.5771,15.1210,32.9411,7.8041,10.7195,68.0360,8.5771,15.1210,200,0,0,0,50,650,0
349,1786014303.6805,1786014303.685,0.0334,31.9121,9.5385,12.1319,67.5165,8.2198,10.1190,33.4339,8.2727,10.1637,68.3625,8.3881,16.7465,33.4339,8.2727,10.1637,68.3625,8.3881,16.7465,300,0,0,0,0,800,0
350,1786014303.714,1786014303.9415,0.03342,32.3516,9.5385,12.1319,67.6923,8.2198,11.9709,32.2891,9.1480,12.7831,67.0057,17.7825,11.7853,32.2891,9.1480,12.7831,67.0057,17.7825,11.7853,100,0,0,50,0,800,1
351,1786014303.9426,1786014303.9475,0.22868,33.3187,9.5385,12.1319,68.0440,8.1319,16.4021,32.8179,9.0586,13.5997,66.7437,17.2318,12.3580,32.8179,9.0586,13.5997,66.7437,17.2318,12.3580,50,0,0,0,0,50,1
352,1786014303.976,1786014303.981,0.03334,33.4066,9.5385,12.1319,68.0440,8.1319,16.4021,33.2686,8.4140,14.5368,66.0274,16.2674,13.2221,33.2686,8.4140,14.5368,66.0274,16.2674,13.2221,50,0,0,0,0,0,0
353,1786014304.0093,1786014304.014,0.03335,33.3187,9.5385,12.3956,67.3407,9.0989,15.9392,34.0591,8.6671,14.7624,65.6254,15.0465,14.4183,34.0591,8.6671,14.7624,65.6254,15.0465,14.4183,-50,0,50,-150,450,-100,0
354,1786014304.0427,1786014304.0477,0.03341,33.1429,9.5385,13.7143,66.5495,11.2967,14.7487,34.4300,8.3569,16.0504,65.1863,14.3309,15.9706,34.4300,8.3569,16.0504,65.1863,14.3309,15.9706,0,0,450,-300,750,-550,0
355,1786014304.0761,1786014304.0815,0.03339,33.0549,9.7143,14.5934,66.5495,13.7582,14.0212,34.8120,8.3449,16.9773,64.8616,13.5676,17.4219,34.8120,8.3449,16.9773,64.8616,13.5676,17.4219,-50,50,350,0,750,-350,0
356,1786014304.1095,1786014304.1145,0.03337,33.4066,9.7143,15.2967,65.6703,13.9341,14.6825,35.1459,7.6906,17.5964,64.8146,13.2775,18.5036,35.1459,7.6906,17.5964,64.8146,13.2775,18.5036,150,0,200,-200,-100,100,0
357,1786014304.143,1786014304.1481,0.03346,34.1099,9.5385,16.2637,65.4945,13.4066,15.8730,35.0708,7.6130,18.2481,64.6638,12.6257,19.3080,35.0708,7.6130,18.2481,64.6638,12.6257,19.3080,150,-50,300,-50,-200,700,0
358,1786014304.1763,1786014304.1812,0.03332,34.6374,9.5385,17.1429,65.3187,13.3187,16.9312,35.2179,7.4998,18.2339,64.6805,12.4057,19.9696,35.2179,7.4998,18.2339,64.6805,12.4057,19.9696,150,0,300,-100,0,500,0
359,1786014304.2097,1786014304.2146,0.03341,34.6374,9.5385,17.7582,64.7912,13.1429,17.8571,35.4290,7.4717,19.3307,64.7133,12.7165,20.4675,35.4290,7.4717,19.3307,64.7133,12.7165,20.4675,0,0,250,-300,-100,400,0
360,1786014304.2431,1786014304.2481,0.03341,34.6374,9.5385,18.0220,65.2308,13.0549,18.5847,35.3886,6.3720,20.2908,64.4741,12.3668,21.0837,35.3886,6.3720,20.2908,64.4741,12.3668,21.0837,0,0,0,250,-100,300,0
361,1786014304.2765,1786014304.2813,0.03337,34.5495,9.5385,18.6374,64.6154,12.8791,19.3783,35.5922,7.5732,19.5589,64.9480,12.3719,21.6575,35.5922,7.5732,19.5589,64.9480,12.3719,21.6575,-50,0,250,-300,-100,350,0
362,1786014304.3099,1786014304.3148,0.03341,34.6374,9.2747,19.6923,64.7033,12.7912,19.9074,35.7559,7.3653,20.0225,65.3993,11.9911,22.2020,35.7559,7.3653,20.0225,65.3993,11.9911,22.2020,50,-100,350,-50,-50,150,0
363,1786014304.3433,1786014304.3484,0.03337,35.0769,9.3626,19.7802,65.2308,12.8791,20.5688,35.6036,7.3747,20.4642,65.5129,11.4983,22.6562,35.6036,7.3747,20.4642,65.5129,11.4983,22.6562,150,50,50,300,50,300,0
364,1786014304.3766,1786014304.3816,0.03337,35.3407,9.2747,19.9560,64.7033,12.4396,21.3624,35.8201,6.6437,21.8365,65.3679,11.2655,23.2011,35.8201,6.6437,21.8365,65.3679,11.2655,23.2011,150,0,100,-250,-200,250,0
365,1786014304.41,1786014304.4148,0.03337,35.4286,9.2747,20.3956,65.1429,12.0000,21.7593,35.7953,6.7730,21.3496,65.7171,10.8155,23.4847,35.7953,6.7730,21.3496,65.7171,10.8155,23.4847,0,0,150,250,-100,250,0
366,1786014304.4434,1786014304.4479,0.03343,35.2527,9.2747,21.0989,65.3187,11.7363,22.2222,35.8423,6.2924,21.9580,65.5099,10.8972,24.0254,35.8423,6.2924,21.9580,65.5099,10.8972,24.0254,-50,0,250,50,-100,200,0
367,1786014304.4769,1786014304.4815,0.03346,35.2527,9.2747,21.6264,65.4945,11.4725,22.7513,35.8460,6.1287,22.5116,65.3740,10.9501,24.5063,35.8460,6.1287,22.5116,65.3740,10.9501,24.5063,-50,0,100,50,-100,200,0
368,1786014304.5103,1786014304.5154,0.03338,35.2527,9.2747,21.7143,65.0549,11.2088,23.2143,35.9773,5.9136,22.3889,65.2884,10.6413,24.9072,35.9773,5.9136,22.3889,65.2884,10.6413,24.9072,0,0,0,-250,-250,200,0
369,1786014304.5436,1786014304.5491,0.03338,35.5165,9.0989,22.2418,64.9670,11.1209,23.6772,35.8094,5.9109,23.3520,65.4239,10.1684,25.3725,35.8094,5.9109,23.3520,65.4239,10.1684,25.3725,100,-100,150,-50,-50,300,0
370,1786014304.577,1786014304.5819,0.03336,35.6044,9.0110,22.4176,65.4066,11.0330,24.2063,35.7512,5.8951,22.9328,65.3659,10.0256,25.6272,35.7512,5.8951,22.9328,65.3659,10.0256,25.6272,0,-50,50,200,-50,200,0
371,1786014304.6104,1786014304.6153,0.03341,35.6044,9.0110,22.8571,65.0549,10.5934,24.6032,35.7062,5.9985,23.1849,65.5745,10.1225,25.9535,35.7062,5.9985,23.1849,65.5745,10.1225,25.9535,0,0,100,-200,-250,200,0
372,1786014304.6438,1786014304.6485,0.03337,35.6044,8.9231,23.0330,65.4066,10.4176,25.0000,35.4755,5.7920,23.2438,65.6476,9.7718,26.1389,35.4755,5.7920,23.2438,65.6476,9.7718,26.1389,0,0,50,50,-100,150,0
373,1786014304.6771,1786014304.6818,0.03337,35.4286,8.9231,23.1209,65.4066,10.4176,25.3307,35.5598,5.9830,23.9168,65.5036,9.8012,26.4416,35.5598,5.9830,23.9168,65.5036,9.8012,26.4416,-50,0,50,0,0,150,0
374,1786014304.7105,1786014304.7152,0.03337,35.4286,8.9231,23.2967,65.2308,10.1538,25.6614,35.3303,5.9750,24.8863,65.1353,9.8443,26.5321,35.3303,5.9750,24.8863,65.1353,9.8443,26.5321,0,0,50,-50,-50,100,0
375,1786014304.744,1786014304.7488,0.03344,35.4286,8.8352,23.7363,65.0549,10.0659,25.9259,35.1897,6.5249,23.7674,65.3897,9.6517,26.5763,35.1897,6.5249,23.7674,65.3897,9.6517,26.5763,0,-50,150,0,-50,150,0
376,1786014304.7773,1786014304.7821,0.03338,35.4286,8.8352,24.3516,64.9670,10.0659,26.1243,35.4145,6.0489,24.9429,65.0874,9.4511,26.5896,35.4145,6.0489,24.9429,65.0874,9.4511,26.5896,0,0,250,-50,0,50,0
377,1786014304.8107,1786014304.8154,0.0334,35.4286,8.8352,24.4396,65.4066,10.1538,26.1905,35.4564,6.6714,23.3577,65.2006,8.8887,26.4479,35.4564,6.6714,23.3577,65.2006,8.8887,26.4479,0,0,50,100,0,0,0
378,1786014304.8441,1786014304.8491,0.0334,35.4286,8.8352,24.5275,65.3187,9.8901,26.1905,34.9787,6.5618,24.5711,64.7830,9.2497,26.5742,34.9787,6.5618,24.5711,64.7830,9.2497,26.5742,0,0,0,0,50,50,0
379,1786014304.8775,1786014304.8823,0.03337,35.5165,8.8352,24.6154,65.2308,9.4505,26.1905,34.7606,5.9218,25.0275,65.1622,9.3725,26.4603,34.7606,5.9218,25.0275,65.1622,9.3725,26.4603,0,0,0,-50,-200,0,0
380,1786014304.9109,1786014304.9157,0.03338,35.4286,8.8352,24.7033,65.2308,9.4505,26.3228,34.7925,6.3908,24.9726,65.1328,8.9912,26.5547,34.7925,6.3908,24.9726,65.1328,8.9912,26.5547,0,0,0,0,0,50,0
381,1786014304.9443,1786014304.9488,0.03338,35.2527,8.6593,25.0549,64.9670,9.5385,26.3228,34.6404,6.2687,24.5899,64.9886,9.3140,26.5047,34.6404,6.2687,24.5899,64.9886,9.3140,26.5047,-50,-100,100,-100,0,0,0
382,1786014304.9777,1786014304.9821,0.03341,35.2527,8.6593,25.0549,65.1429,9.4505,26.3228,34.3774,6.7483,24.7562,64.9268,9.0539,26.6202,34.3774,6.7483,24.7562,64.9268,9.0539,26.6202,0,0,0,50,-50,0,0
383,1786014305.0111,1786014305.0155,0.03346,35.2527,8.6593,25.0549,65.1429,9.4505,26.3889,34.3963,7.0883,23.9308,64.8104,8.7789,26.5629,34.3963,7.0883,23.9308,64.8104,8.7789,26.5629,0,0,0,0,50,50,0
384,1786014305.0445,1786014305.0489,0.03334,35.0769,8.6593,25.0549,65.1429,9.2747,26.3889,34.0441,6.8150,23.8996,65.3992,9.1776,26.2760,34.0441,6.8150,23.8996,65.3992,9.1776,26.2760,-50,0,0,0,-50,0,0
385,1786014305.0778,1786014305.0823,0.03338,34.9890,8.6593,25.0549,65.1429,9.0989,26.3889,34.1666,7.1414,23.5772,65.3611,9.6794,26.0934,34.1666,7.1414,23.5772,65.3611,9.6794,26.0934,0,0,0,0,-50,0,0
386,1786014305.1113,1786014305.1158,0.03344,34.8132,8.6593,25.0549,65.1429,9.0989,26.3889,33.9346,7.3854,22.8598,65.9150,9.9950,24.6022,33.9346,7.3854,22.8598,65.9150,9.9950,24.6022,-50,0,0,0,0,0,0
387,1786014305.1447,1786014305.1491,0.03337,34.7253,8.6593,25.0549,65.1429,9.2747,26.3889,34.1098,7.6768,21.7420,66.0279,10.8585,21.5731,34.1098,7.6768,21.7420,66.0279,10.8585,21.5731,-50,0,0,0,50,0,0
388,1786014305.178,1786014305.1825,0.03337,34.7253,8.6593,24.7912,65.3187,9.5385,25.8598,34.0742,7.9656,20.6890,67.0806,10.9096,17.4416,34.0742,7.9656,20.6890,67.0806,10.9096,17.4416,0,0,-100,100,100,-150,0
389,1786014305.2115,1786014305.2161,0.03343,34.6374,8.6593,24.1758,65.4066,9.9780,24.2725,33.7198,8.5192,19.6034,67.9938,11.5851,12.8176,33.7198,8.5192,19.6034,67.9938,11.5851,14.0079,-50,0,-250,0,200,-700,0
390,1786014305.2448,1786014305.2495,0.03335,34.4615,8.7473,23.4725,66.1978,10.3297,22.0899,33.9089,8.4527,18.6273,68.5435,11.7149,7.6607,33.9089,8.4527,18.6273,68.5435,11.7149,11.6931,-100,50,-250,300,100,-1050,0
391,1786014305.2782,1786014305.2828,0.0334,34.2857,8.8352,22.5934,67.0769,10.7692,19.3783,33.7547,8.6930,18.1237,68.9323,11.1407,3.8780,33.7547,8.6930,18.1237,68.9323,11.1407,8.9815,-50,0,-300,200,100,-1200,0
392,1786014305.3117,1786014305.3168,0.03345,34.1978,8.9231,21.6264,67.6923,11.0330,16.6667,33.5999,8.4957,17.3624,69.1788,11.8981,1.2018,33.5999,8.4957,17.3624,69.1788,11.8981,6.2698,-50,50,-300,250,150,-1200,0
393,1786014305.345,1786014305.3501,0.03335,34.1099,8.9231,20.9231,67.8681,11.0330,13.8889,33.5900,9.0818,16.2978,70.3030,12.1222,0.6675,33.5900,9.0818,16.2978,70.3030,12.1222,3.4921,-50,0,-200,100,0,-1250,0
394,1786014305.3784,1786014305.3832,0.0334,34.1099,8.9231,20.2198,68.4835,11.2967,11.2434,33.2773,8.8115,13.5800,71.7053,11.4195,0.8006,33.2773,8.8115,13.5800,71.7053,11.4195,0.8466,0,0,-250,200,50,-1250,0
395,1786014305.4118,1786014305.4167,0.03343,33.9341,9.1868,19.2527,69.2747,11.5604,8.4656,32.9905,8.3773,10.5907,74.3213,11.0306,2.0342,32.9905,8.3773,10.5907,74.3213,11.0306,2.0342,-50,100,-300,200,150,-1250,0
396,1786014305.4452,1786014305.4501,0.03339,33.8462,9.3626,17.9341,70.3297,11.5604,5.7540,31.6908,7.5338,7.3059,77.2775,9.1515,2.4150,31.6908,7.5338,7.7582,77.2775,9.1515,2.4150,0,100,-400,400,0,-1250,0
397,1786014305.4786,1786014305.4834,0.03337,33.5824,9.3626,16.0879,71.7363,11.2088,3.8360,30.4621,7.4530,4.2192,80.4704,7.1446,2.7878,30.4621,7.4530,5.6484,80.4704,7.1446,2.7878,-50,0,-700,400,-100,-950,0
398,1786014305.512,1786014305.517,0.03343,33.0549,9.2747,13.5385,73.5824,10.5934,3.3730,29.1747,6.8403,0.5162,83.1818,4.5163,2.9689,29.1747,6.8403,3.2747,83.1818,4.5163,2.9689,-250,-50,-900,600,-200,-200,0
399,1786014305.5454,1786014305.5502,0.03336,32.0879,9.2747,11.0769,76.0440,9.0989,3.3730,27.6303,6.3597,-2.3960,85.8919,2.3388,3.3484,27.6303,6.3597,0.7253,85.8919,2.3388,3.3484,-300,0,-850,900,-550,0,0
400,1786014305.5788,1786014305.7992,0.03336,30.8571,9.2747,8.7033,78.6813,7.2527,3.3730,29.9971,12.8213,5.1245,80.1946,8.4985,3.5852,29.9971,12.8213,5.1245,80.1946,8.4985,3.5852,-450,0,-800,850,-500,0,1
401,1786014305.8003,1786014305.8055,0.22155,28.3956,9.1868,3.0769,85.4505,2.7692,3.4392,30.1731,13.5124,4.8520,80.7544,8.0936,3.1255,30.1731,13.5124,4.8520,80.7544,8.0936,3.1255,0,0,-50,50,0,0,1
402,1786014305.8337,1786014305.8386,0.03337,27.9560,9.1868,3.0769,85.3626,2.7692,3.4392,30.5477,13.5831,4.7379,80.9882,8.1873,2.8791,30.5477,13.5831,4.7379,80.9882,8.1873,2.8791,-150,0,0,-50,0,0,0
403,1786014305.867,1786014305.8719,0.03336,28.3077,9.5385,3.3407,84.8352,3.4725,3.3730,31.0522,13.9267,4.9965,81.1930,8.3294,2.8437,31.0522,13.9267,4.9965,81.1930,8.3294,2.8437,-50,100,150,-100,200,0,0
