step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
425,1786005802.2295,1786005802.2341,0.0334,-6.2418,41.7143,-68.2198,98.8132,-6.1099,7.0767,-6.2147,39.7593,-70.7495,98.5794,-6.5138,2.9764,-6.2147,39.7593,-70.7495,98.5794,-6.5138,2.9764,-50,0,-350,0,0,0,0
426,1786005802.2629,1786005802.2675,0.03339,-6.3297,41.7143,-68.3077,98.7253,-5.6703,7.0767,-5.5926,42.3919,-73.3056,99.6183,-4.8476,2.8266,-5.5926,42.3919,-73.3056,99.6183,-4.8476,2.8266,-50,0,0,-50,150,0,0
427,1786005802.2962,1786005802.3008,0.03339,-6.2418,41.6264,-68.5714,98.8132,-5.5824,7.0767,-5.4114,40.2014,-72.7509,99.3213,-6.3423,2.6688,-5.4114,40.2014,-72.7509,99.3213,-6.3423,2.6688,50,-50,-50,50,0,0,0
428,1786005802.3297,1786005802.3346,0.03343,-5.9780,41.8022,-69.5385,99.0769,-5.9341,7.0767,-5.6311,40.9880,-73.4349,98.2623,-6.5237,2.9654,-5.6311,40.9880,-73.4349,98.2623,-6.5237,2.9654,100,50,-350,100,-50,0,0
429,1786005802.363,1786005802.3677,0.03335,-5.8022,41.8022,-70.1538,99.1648,-5.8462,7.0767,-6.3410,41.5258,-70.9502,98.4105,-7.1827,3.7567,-6.3410,41.5258,-70.9502,98.4105,-7.1827,3.7567,100,0,-200,50,150,0,0
430,1786005802.3964,1786005802.4011,0.03338,-5.8022,41.7143,-70.6813,98.9011,-6.1099,7.0767,-5.3795,40.9588,-72.4087,99.5564,-5.9339,3.1288,-5.3795,40.9588,-72.4087,99.5564,-5.9339,3.1288,0,-50,-200,-100,-50,0,0
431,1786005802.4299,1786005802.4346,0.03345,-5.8022,41.8022,-70.6813,98.7253,-6.5495,7.0767,-5.8713,41.6705,-71.5122,97.8664,-7.5132,2.8610,-5.8713,41.6705,-71.5122,97.8664,-7.5132,2.8610,0,50,-50,0,-100,0,0
432,1786005802.4633,1786005802.468,0.03343,-5.9780,42.0659,-70.3297,99.0769,-6.1978,7.0767,-6.4100,40.4175,-72.1029,98.1227,-8.0043,3.0996,-6.4100,40.4175,-72.1029,98.1227,-8.0043,3.0996,-50,50,100,100,50,0,0
433,1786005802.4966,1786005802.5013,0.03333,-6.0659,42.5934,-70.2418,99.0769,-6.1978,7.0767,-6.6337,42.0493,-70.4201,98.2383,-7.5259,7.3766,-6.6337,42.0493,-70.4201,98.2383,-7.5259,7.3766,-50,200,50,0,0,0,0
434,1786005802.53,1786005802.5345,0.0334,-6.0659,42.6813,-70.1538,98.7253,-6.9890,7.0767,-6.0460,42.2850,-74.1408,98.6568,-7.8061,8.3920,-6.0460,42.2850,-74.1408,98.6568,-7.8061,8.3920,0,50,50,-100,-300,0,0
435,1786005802.5635,1786005802.568,0.03348,-6.0659,42.5934,-70.1538,98.7253,-7.2527,7.0767,-6.6729,41.3270,-72.6449,99.5902,-8.0747,7.8606,-6.6729,41.3270,-72.6449,99.5902,-8.0747,7.8606,0,0,0,0,-150,0,0
436,1786005802.5968,1786005802.6014,0.03331,-5.9780,42.7692,-70.0659,98.7253,-7.3407,7.6058,-5.7426,43.6576,-73.0793,98.0168,-9.0415,9.8060,-5.7426,43.6576,-73.0793,98.0168,-9.0415,9.8060,0,50,0,0,-100,300,0
437,1786005802.6302,1786005802.6344,0.03343,-6.1538,43.0330,-70.6813,98.9890,-7.4286,8.2672,-5.5391,42.7179,-70.5501,97.9105,-8.6457,12.4378,-5.5391,42.7179,-70.5501,97.9105,-8.6457,12.4378,-100,100,-200,100,50,300,0
438,1786005802.6637,1786005802.6681,0.03344,-6.1538,43.5604,-70.7692,98.9011,-8.0440,8.8624,-5.4481,42.3307,-70.4305,98.0324,-8.9294,12.8674,-5.4481,42.3307,-70.4305,98.0324,-8.9294,12.8674,0,250,-50,50,-200,300,0
439,1786005802.6971,1786005802.7017,0.03341,-6.0659,43.9121,-70.5934,98.4615,-8.3956,10.0529,-6.4885,42.6491,-72.0798,99.5042,-8.5929,12.4239,-6.4885,42.6491,-72.0798,99.5042,-8.5929,12.4239,0,150,100,-150,-100,600,0
440,1786005802.7304,1786005802.7352,0.03335,-5.8022,43.9121,-70.1538,98.4615,-8.2198,10.9127,-6.1655,42.4805,-71.9283,98.7277,-9.6923,13.0252,-6.1655,42.4805,-71.9283,98.7277,-9.6923,13.0252,100,0,250,0,100,500,0
441,1786005802.7639,1786005802.7686,0.03347,-5.7143,44.0000,-70.1538,98.8132,-8.3956,11.4418,-5.0196,39.7097,-70.5921,98.8490,-10.9803,14.7686,-5.0196,39.7097,-70.5921,98.8490,-10.9803,14.7686,0,50,0,0,0,250,0
442,1786005802.7972,1786005802.8019,0.03331,-5.7143,44.0000,-70.2418,98.9890,-8.6593,11.9048,-5.2551,40.9536,-70.8476,98.7373,-9.8459,12.2401,-5.2551,40.9536,-70.8476,98.7373,-9.8459,12.2401,0,0,0,100,-100,250,0
443,1786005802.8306,1786005802.8349,0.03342,-5.8022,43.8242,-70.1538,98.9011,-9.8022,12.9630,-4.9151,41.3235,-68.6658,96.9689,-9.6021,13.7518,-4.9151,41.3235,-68.6658,96.9689,-9.6021,13.7518,0,-50,0,0,-350,450,0
444,1786005802.864,1786005802.8683,0.03338,-5.8901,43.4725,-70.0659,98.8132,-9.7143,13.4921,-5.1577,41.7090,-68.7260,98.3136,-9.3377,11.7522,-5.1577,41.7090,-68.7260,98.3136,-9.3377,11.7522,0,-100,50,-50,-50,200,0
445,1786005802.8975,1786005802.9017,0.03347,-5.5385,43.3846,-69.8022,98.3736,-9.5385,13.2937,-5.4655,42.4946,-71.9736,99.2357,-9.4857,10.7677,-5.4655,42.4946,-71.9736,99.2357,-9.4857,10.7677,100,-50,150,-100,50,-150,0
446,1786005802.9308,1786005802.9351,0.03331,-5.1868,43.3846,-69.0110,97.8462,-9.8022,12.8307,-5.2070,40.3545,-71.5923,99.5242,-11.2538,10.2260,-5.2070,40.3545,-71.5923,99.5242,-11.2538,10.2260,100,0,300,-150,-150,-300,0
447,1786005802.9642,1786005802.9689,0.03344,-5.0989,43.5604,-69.0989,98.5495,-9.8022,11.8386,-5.2444,40.9867,-70.2069,99.4947,-10.6316,10.1284,-5.2444,40.9867,-70.2069,99.4947,-10.6316,10.1284,50,100,0,300,0,-500,0
448,1786005802.9977,1786005803.0023,0.03341,-5.0989,43.6484,-69.3626,98.9890,-9.8901,10.9788,-6.2206,41.8937,-73.2464,100.2869,-13.1077,10.6317,-6.2206,41.8937,-73.2464,100.2869,-13.1077,10.6317,0,0,-50,200,0,-400,0
449,1786005803.031,1786005803.0356,0.03335,-5.1868,43.4725,-69.3626,98.9890,-10.6813,10.8466,-5.6734,43.1556,-72.4484,98.8340,-12.3265,9.9923,-5.6734,43.1556,-72.4484,98.8340,-12.3265,9.9923,-50,-50,0,0,-200,-50,0
450,1786005803.0644,1786005803.1781,0.03341,-5.4505,43.3846,-69.5385,99.3407,-10.7692,10.8466,-7.2483,46.1301,-73.7956,99.4514,-9.2747,15.2989,-7.2483,46.1301,-73.7956,99.4514,-9.2747,15.2989,-100,-50,-50,200,0,0,1
451,1786005803.1792,1786005803.1844,0.11483,-5.5385,44.1758,-70.4176,99.0769,-11.7363,10.1190,-6.7296,47.9792,-75.7096,100.3142,-7.2574,15.7266,-6.7296,47.9792,-75.7096,100.3142,-7.2574,15.7266,0,0,0,0,0,0,1
452,1786005803.2126,1786005803.2173,0.0334,-5.5385,44.0879,-70.5934,99.0769,-12.0000,10.1190,-7.6245,48.4082,-75.7101,100.1660,-5.9575,14.7973,-7.6245,48.4082,-75.7101,100.1660,-5.9575,14.7973,0,0,-50,0,-100,0,0
453,1786005803.246,1786005803.2507,0.03338,-5.8022,44.8791,-71.6484,99.4286,-11.2967,10.7143,-6.2439,50.1426,-75.9923,99.7369,-7.2346,16.0215,-6.2439,50.1426,-75.9923,99.7369,-7.2346,16.0215,-100,250,-300,150,50,100,0
454,1786005803.2794,1786005803.284,0.03336,-6.2418,46.8132,-73.1429,99.6923,-9.2747,12.3016,-6.4251,47.4917,-75.5210,100.7704,-6.0198,15.6524,-6.4251,47.4917,-75.5210,100.7704,-6.0198,15.6524,-150,650,-450,150,650,700,0
455,1786005803.3128,1786005803.3172,0.0334,-6.5934,48.8352,-73.5824,99.6923,-7.8681,13.7566,-5.9848,47.7900,-78.6107,101.6555,-5.0790,13.5744,-5.9848,47.7900,-78.6107,101.6555,-5.0790,13.5744,-50,700,-250,0,450,650,0
456,1786005803.3462,1786005803.351,0.03345,-6.6813,49.8901,-73.5824,100.0440,-7.3407,14.3519,-6.6948,47.4087,-77.6173,101.6014,-5.1099,12.5674,-6.6948,47.4087,-77.6173,101.6014,-5.1099,12.5674,-50,450,0,200,250,400,0
457,1786005803.3796,1786005803.3842,0.03335,-6.5055,49.9780,-73.6703,100.9231,-6.2857,13.8889,-7.2557,47.1286,-78.6396,101.6627,-5.0641,13.6989,-7.2557,47.1286,-78.6396,101.6627,-5.0641,13.6989,100,0,-50,300,350,-200,0
458,1786005803.413,1786005803.4173,0.0334,-6.3297,49.7143,-74.6374,101.0110,-6.1978,13.2937,-5.9952,48.0667,-83.8025,102.8163,-4.4085,13.9406,-5.9952,48.0667,-83.8025,102.8163,-4.4085,13.9406,100,-150,-400,50,0,-250,0
459,1786005803.4464,1786005803.4508,0.03337,-6.3297,49.3626,-75.7802,101.0110,-5.8462,13.2275,-6.5886,48.5396,-81.4847,102.6287,-5.1151,14.0174,-6.5886,48.5396,-81.4847,102.6287,-5.1151,14.0174,0,-150,-350,0,100,-50,0
460,1786005803.4797,1786005803.484,0.03339,-6.4176,49.3626,-77.1868,101.4505,-5.4066,13.4921,-6.4915,48.9205,-80.5082,101.8961,-5.5701,13.9503,-6.4915,48.9205,-80.5082,101.8961,-5.5701,13.9503,-50,0,-450,200,200,150,0
461,1786005803.5131,1786005803.5174,0.03338,-6.6813,49.7143,-78.3297,102.0659,-5.3187,13.6243,-6.9311,49.8346,-78.9805,101.7553,-4.0339,13.6411,-6.9311,49.8346,-78.9805,101.7553,-4.0339,13.6411,-100,150,-300,300,0,50,0
462,1786005803.5465,1786005803.5512,0.03339,-6.6813,49.8022,-78.4176,101.8901,-5.3187,13.6243,-8.6891,49.4185,-80.0419,100.8874,-5.2557,14.1001,-8.6891,49.4185,-80.0419,100.8874,-5.2557,14.1001,0,50,-50,-50,100,0,0
463,1786005803.58,1786005803.5846,0.03343,-6.5055,50.0659,-78.4176,101.8901,-5.1429,13.6243,-8.5787,51.5274,-80.9297,101.8353,-4.9738,14.2360,-8.5787,51.5274,-80.9297,101.8353,-4.9738,14.2360,100,100,0,0,0,0,0
464,1786005803.6133,1786005803.618,0.03339,-6.6813,50.2418,-78.5055,101.7143,-4.8791,13.7566,-7.9756,50.6417,-78.6544,100.7245,-4.7477,14.1963,-7.9756,50.6417,-78.6544,100.7245,-4.7477,14.1963,50,0,0,-50,100,100,0
465,1786005803.6468,1786005803.6515,0.03346,-6.9451,51.0330,-78.9451,101.6264,-5.0549,13.8889,-11.4918,51.3626,-80.2255,101.6512,-5.5101,14.4185,-11.4918,51.3626,-80.2255,101.6512,-5.5101,14.4185,-50,200,-200,0,0,50,0
466,1786005803.6801,1786005803.6848,0.03333,-7.5604,51.7363,-78.7692,101.6264,-5.0549,13.9550,-10.0506,52.4157,-78.7120,101.2993,-3.7949,14.2590,-10.0506,52.4157,-78.7120,101.2993,-3.7949,14.2590,-250,300,50,0,0,0,0
467,1786005803.7135,1786005803.7182,0.03338,-8.0000,52.0000,-78.2418,101.4505,-4.9670,14.0873,-11.6319,50.2407,-75.7352,100.5647,-4.6132,14.5501,-11.6319,50.2407,-75.7352,100.5647,-4.6132,14.5501,-200,50,150,-100,50,50,0
468,1786005803.7469,1786005803.7512,0.0334,-8.7033,52.7033,-78.2418,101.4505,-4.9670,14.0873,-11.4085,49.1588,-75.4243,100.4883,-7.0919,14.9619,-11.4085,49.1588,-75.4243,100.4883,-7.0919,14.9619,-200,200,0,0,50,0,0
469,1786005803.7803,1786005803.7847,0.03341,-9.2308,52.7912,-77.7143,101.1868,-4.5275,14.2196,-11.5277,48.5532,-74.7583,100.2795,-9.2984,15.3493,-11.5277,48.5532,-74.7583,100.2795,-9.2984,15.3493,-200,50,150,-100,200,50,0
470,1786005803.8137,1786005803.818,0.03337,-9.8462,52.6154,-76.3077,101.0110,-5.1429,14.4841,-9.8018,49.6165,-77.0602,101.5439,-8.9862,14.7200,-9.8018,49.6165,-77.0602,101.5439,-8.9862,14.7200,-250,-100,500,-100,-250,150,0
471,1786005803.8471,1786005803.8513,0.03341,-10.4615,52.5275,-75.4286,100.8352,-6.8132,14.8148,-11.7581,47.2940,-79.1056,103.4854,-12.7427,13.3299,-11.7581,47.2940,-79.1056,103.4854,-12.7427,13.3299,-200,0,350,-50,-600,100,0
472,1786005803.8805,1786005803.8848,0.03345,-10.5495,52.5275,-75.3407,101.0989,-7.8681,14.6164,-11.8518,48.5305,-78.8079,102.3061,-12.2057,14.4144,-11.8518,48.5305,-78.8079,102.3061,-12.2057,14.4144,-50,0,0,150,-400,-50,0
473,1786005803.914,1786005803.9186,0.03342,-10.2857,52.5275,-76.2198,102.1538,-8.4835,14.0873,-11.6212,44.5597,-76.2551,103.0012,-12.2451,11.9255,-11.6212,44.5597,-76.2551,103.0012,-12.2451,11.9255,150,0,-350,300,-200,-250,0
474,1786005803.9473,1786005803.9515,0.03333,-10.2857,52.3516,-76.6593,102.4176,-10.1538,13.8228,-12.2663,43.7397,-77.5135,104.8811,-9.1516,13.7624,-12.2663,43.7397,-77.5135,104.8811,-9.1516,13.7624,100,-50,-250,100,-600,-50,0
475,1786005803.9807,1786005803.985,0.03341,-10.3736,51.7363,-76.3077,102.4176,-11.0330,13.8889,-9.0940,44.5996,-77.4971,103.9416,-10.6140,13.6510,-9.0940,44.5996,-77.4971,103.9416,-10.6140,13.6510,-50,-150,100,0,-400,50,0
476,1786005804.0141,1786005804.0188,0.03341,-10.8132,50.6813,-75.8681,103.1209,-10.7692,13.6243,-11.7170,41.9104,-77.9849,104.9024,-13.8271,13.7431,-11.7170,41.9104,-77.9849,104.9024,-13.8271,13.7431,-200,-350,100,50,100,-100,0
477,1786005804.0475,1786005804.0523,0.03337,-10.9890,49.8901,-75.8681,103.6484,-10.0659,13.4259,-11.4985,42.5076,-76.3699,103.9822,-15.5710,13.5624,-11.4985,42.5076,-76.3699,103.9822,-15.5710,13.5624,-50,-200,0,250,200,0,0
478,1786005804.0809,1786005804.0856,0.03343,-10.5495,48.8352,-75.9560,103.7363,-10.5934,13.4921,-9.9588,42.8138,-74.2012,102.6120,-13.8578,13.4431,-9.9588,42.8138,-74.2012,102.6120,-13.8578,13.4431,150,-300,-50,0,-50,50,0
479,1786005804.1143,1786005804.1185,0.03337,-10.2857,47.6044,-75.8681,103.8242,-12.5275,13.4921,-10.9209,43.8004,-76.4116,101.5078,-16.0982,13.9159,-10.9209,43.8004,-76.4116,101.5078,-16.0982,13.9159,150,-450,50,0,-650,0,0
480,1786005804.1477,1786005804.152,0.03338,-10.2857,47.0769,-74.9890,103.3846,-14.1978,13.4921,-10.2128,39.5129,-73.4720,104.9854,-18.4522,13.6077,-10.2128,39.5129,-73.4720,104.9854,-18.4522,13.6077,0,-200,250,-100,-400,0,0
481,1786005804.1811,1786005804.1853,0.03342,-10.4615,46.9890,-74.6374,102.5934,-14.8132,13.5582,-10.5252,38.0045,-73.6745,105.9260,-16.6163,13.3830,-10.5252,38.0045,-73.6745,105.9260,-16.6163,13.3830,-50,-50,150,-300,-250,0,0
482,1786005804.2145,1786005804.2187,0.03339,-10.6374,47.0769,-74.1978,102.8571,-15.5165,13.5582,-9.8715,38.5403,-73.8703,104.9252,-20.1209,13.4051,-9.8715,38.5403,-73.8703,104.9252,-20.1209,13.4051,-100,50,150,150,-250,0,0
483,1786005804.2479,1786005804.2522,0.03339,-10.7253,46.3736,-73.6703,104.0000,-16.7473,13.5582,-10.7230,33.2902,-70.2477,105.7754,-25.0147,13.6554,-10.7230,36.1978,-70.2477,105.7754,-25.0147,13.6554,-50,-300,250,350,-350,0,0
484,1786005804.2813,1786005804.2857,0.03342,-10.3736,45.1429,-73.5824,104.4396,-17.8901,13.5582,-11.1389,31.5336,-68.0511,104.5679,-28.0383,13.3708,-11.1389,34.9670,-68.0511,104.5679,-28.0383,13.3708,100,-400,0,100,-350,0,0
485,1786005804.3146,1786005804.3193,0.03337,-10.2857,43.3846,-72.9670,104.6154,-20.1758,13.5582,-10.7272,27.6417,-73.0329,106.6104,-34.7596,10.8066,-10.7272,33.0330,-73.0329,106.6104,-30.5275,10.8066,50,-550,200,50,-850,0,0
486,1786005804.3481,1786005804.3527,0.03346,-10.2857,41.0989,-71.0330,104.5275,-22.9011,13.5582,-9.5534,28.0641,-72.7557,106.2472,-34.7356,9.8683,-9.5534,30.8352,-72.7557,106.2472,-33.3407,9.8683,0,-800,700,0,-950,0,0
487,1786005804.3814,1786005804.386,0.03331,-10.3736,39.3407,-69.4505,104.5275,-25.6264,13.0952,-10.2656,20.6617,-67.4922,107.2649,-43.0056,4.3571,-10.2656,29.1648,-67.4922,107.2649,-35.9780,4.3571,-50,-550,600,0,-800,-50,0
488,1786005804.4148,1786005804.4194,0.03339,-10.3736,38.0220,-69.2747,105.0549,-28.3516,11.5741,-13.2352,11.3451,-62.8364,106.3290,-52.1959,2.2364,-13.2352,27.8462,-62.8364,106.3290,-38.7912,2.2364,0,-500,0,150,-950,-750,0
489,1786005804.4482,1786005804.4528,0.03339,-10.1099,36.5275,-69.1868,105.4945,-31.3407,10.1852,-12.7155,3.0078,-54.0751,104.0105,-57.8700,1.3420,-12.7155,26.3516,-59.1868,104.0105,-41.6923,1.3420,50,-500,0,150,-950,-700,0
490,1786005804.4816,1786005804.4862,0.03339,-10.5495,34.5934,-69.0110,105.4945,-34.1538,7.4074,-11.5058,5.3031,-53.8239,103.9608,-61.9667,1.1793,-11.5058,24.3297,-58.8352,103.9608,-44.5934,1.1793,-100,-650,0,0,-1100,-1100,0
491,1786005804.515,1786005804.5195,0.03344,-11.1648,32.3077,-66.9890,105.0549,-36.8791,5.0265,-12.4122,4.8829,-51.6286,100.3991,-61.7624,2.0611,-12.4122,22.0440,-56.6374,100.3991,-47.1429,2.0611,-200,-800,650,-250,-900,-1150,0
492,1786005804.5484,1786005804.5528,0.03334,-11.6044,30.0220,-63.9121,104.7033,-39.5165,3.6376,-13.5064,1.8605,-48.1273,102.3552,-65.4687,2.2023,-13.5064,19.7582,-53.4725,102.3552,-49.9560,2.2023,-150,-750,1050,-150,-1000,-550,0
493,1786005804.5818,1786005804.5863,0.03345,-11.7802,28.1758,-60.7473,103.9121,-42.4176,3.3069,-15.4520,-5.8539,-41.2680,101.4282,-65.6363,2.5353,-15.4520,17.9121,-50.3956,101.4282,-52.7692,2.5353,-50,-600,1050,-250,-950,-300,0
494,1786005804.6152,1786005804.6197,0.0334,-11.9560,26.3297,-57.7582,102.8571,-45.3187,3.1085,-16.4999,-10.8322,-34.3391,102.8193,-69.0401,3.4354,-16.4999,16.1538,-47.3187,102.8193,-55.7582,3.4354,-50,-600,1050,-350,-950,-50,0
495,1786005804.6486,1786005804.6531,0.03338,-12.7473,24.3956,-54.5934,102.5934,-48.1319,3.0423,-16.0881,-16.8305,-27.5181,104.3261,-70.1118,3.2012,-16.0881,14.2198,-44.2418,104.3261,-58.3956,3.2012,-250,-600,1100,-150,-950,-50,0
496,1786005804.682,1786005804.6865,0.03338,-13.7143,22.4615,-51.6044,102.5934,-50.7692,3.0423,-17.1881,-18.1096,-24.2199,105.5255,-71.8407,3.5365,-17.1881,12.1978,-41.2527,105.5255,-61.2088,3.5365,-300,-650,1000,0,-850,0,0
497,1786005804.7154,1786005804.7199,0.03341,-14.8571,20.4396,-48.7033,103.2088,-53.5824,3.1085,-18.1602,-24.8315,-12.8668,103.1573,-77.2492,3.6148,-18.1602,10.1758,-38.3516,103.1573,-64.0220,3.6148,-450,-650,1000,250,-1000,0,0
498,1786005804.7487,1786005804.7533,0.03337,-15.7363,18.4176,-45.6264,104.0879,-56.4835,3.1746,-18.1388,-31.5079,-5.8978,103.6285,-74.7428,3.9053,-18.1388,8.0659,-35.2747,103.6285,-66.8352,3.9053,-300,-750,1050,300,-950,50,0
499,1786005804.7821,1786005804.7866,0.03339,-16.2637,16.3077,-42.6374,104.2637,-59.2967,3.2407,-19.0805,-30.3170,-4.3937,100.5556,-77.4505,4.0334,-19.0805,6.0440,-32.1978,100.5556,-69.6484,4.0334,-250,-700,1050,100,-950,0,0
500,1786005804.8156,1786005804.9278,0.03346,-16.7912,14.2857,-39.6484,104.0000,-62.0220,3.5053,-13.9719,7.9730,-43.7924,101.8567,-55.8692,2.1796,-13.9719,7.9730,-43.2308,101.8567,-57.8242,2.1796,-200,-700,1000,-100,-1000,150,1
501,1786005804.9289,1786005804.9337,0.11334,-18.6374,9.9780,-33.1429,101.6264,-67.8242,3.6376,-13.0994,7.4820,-43.4394,101.7798,-54.7688,2.7326,-13.0994,7.4820,-43.1429,101.7798,-57.9121,2.7326,-100,-200,300,-100,-250,0,1
502,1786005804.9622,1786005804.9666,0.03327,-18.7253,9.7143,-32.7033,101.4505,-68.3516,3.6376,-13.2965,5.7488,-39.4813,99.5828,-54.8420,2.8830,-13.2965,5.7488,-39.4813,99.5828,-58.3516,2.8830,-50,-100,200,-100,-150,0,0
503,1786005804.9956,1786005805.0,0.03339,-18.0220,9.7143,-32.9670,101.6264,-67.9121,3.3730,-13.9998,5.0447,-40.2940,99.3466,-55.8604,2.3985,-13.9998,5.0447,-40.2940,99.3466,-57.8242,2.3985,100,0,-50,50,0,-50,0
504,1786005805.029,1786005805.0334,0.03338,-16.6154,9.7143,-34.4615,101.3626,-65.8901,3.1085,-13.0061,8.0893,-40.3122,98.5276,-56.4659,2.5922,-13.0061,8.0893,-40.3122,98.5276,-56.4659,2.5922,550,0,-600,-150,700,-150,0
505,1786005805.0624,1786005805.0672,0.03341,-14.9451,9.4505,-36.0440,100.3956,-63.0769,2.9101,-13.2589,13.0027,-44.0860,98.0553,-57.0263,2.3746,-13.2589,13.0027,-44.0860,98.0553,-57.0263,2.3746,550,-100,-600,-350,950,-100,0
506,1786005805.0958,1786005805.1002,0.03338,-14.0659,9.0110,-37.0110,99.7802,-60.6154,2.9101,-16.4459,12.5433,-45.2916,97.2498,-58.5490,3.0467,-16.4459,12.5433,-45.2916,97.2498,-58.5490,3.0467,350,-100,-350,-250,850,0,0
507,1786005805.1292,1786005805.1335,0.03338,-13.8022,9.6264,-38.5934,99.1648,-59.3846,2.7778,-16.3747,13.8513,-48.9609,97.2860,-67.4381,3.0631,-16.3747,13.8513,-48.7692,97.2860,-67.4381,3.0631,100,350,-550,-200,500,-50,0
508,1786005805.1626,1786005805.167,0.03343,-14.2418,11.4725,-40.7912,98.4615,-59.3846,2.7778,-16.1237,13.6532,-45.1354,95.5653,-66.6959,3.3219,-16.1237,13.6532,-45.1354,95.5653,-66.6959,3.3219,-200,550,-750,-200,0,0,0
509,1786005805.1959,1786005805.201,0.03334,-15.2967,13.1429,-42.9011,98.1978,-60.0000,2.9101,-15.3532,13.6346,-43.2743,94.2150,-67.7512,3.1967,-15.3532,13.6346,-43.2743,94.2150,-67.7512,3.1967,-350,600,-750,-150,-50,50,0
510,1786005805.2294,1786005805.2339,0.03343,-15.6484,13.7582,-44.1319,97.3187,-62.1099,3.0423,-15.6089,11.5418,-37.4777,91.8364,-66.1124,3.2230,-15.6089,11.5418,-37.4777,91.8364,-66.1124,3.2230,-150,150,-350,-350,-750,100,0
511,1786005805.2628,1786005805.2673,0.03339,-15.7363,13.7582,-44.3077,96.0000,-64.4835,2.9762,-16.0153,13.6132,-38.7869,91.1668,-65.6580,3.2261,-16.0153,13.6132,-38.7869,91.1668,-65.6580,3.2261,0,50,-150,-450,-800,0,0
512,1786005805.2961,1786005805.3003,0.03334,-15.4725,13.2308,-43.3407,94.5055,-65.8022,2.9762,-14.8126,12.9797,-37.1694,92.7424,-65.5682,3.4689,-14.8126,12.9797,-37.1694,92.7424,-65.5682,3.4689,100,-150,200,-450,-600,0,0
513,1786005805.3296,1786005805.3343,0.03347,-15.3846,12.7912,-41.1429,93.2747,-65.7143,2.9762,-11.9995,14.3412,-37.9888,93.0737,-62.0375,3.1753,-11.9995,14.3412,-37.9888,93.0737,-62.0375,3.1753,0,-100,800,-400,50,0,0
514,1786005805.3629,1786005805.3676,0.03338,-15.2088,13.4066,-39.2967,93.2747,-65.5385,3.0423,-9.3340,14.3905,-36.7848,92.7495,-62.9469,2.9739,-9.3340,14.3905,-36.7848,92.7495,-62.9469,2.9739,100,100,650,-100,0,50,0
515,1786005805.3963,1786005805.4009,0.03337,-14.5934,14.5495,-38.4176,93.4505,-64.9231,2.9762,-10.5089,14.4982,-37.8777,92.3349,-63.6968,2.9656,-10.5089,14.4982,-37.8777,92.3349,-63.6968,2.9656,50,400,400,100,100,0,0
516,1786005805.4297,1786005805.4343,0.03341,-13.0110,15.0769,-37.9780,93.3626,-64.0440,2.9762,-10.7263,16.3847,-40.6299,93.2724,-62.0634,2.8774,-10.7263,16.3847,-40.6299,93.2724,-62.0634,2.8774,500,150,100,0,300,0,0
517,1786005805.4632,1786005805.4678,0.03343,-11.3407,15.1648,-37.5385,93.1868,-64.2198,2.9762,-9.2749,18.4918,-41.1435,92.3364,-61.3162,2.8610,-9.2749,18.4918,-41.1435,92.3364,-61.3162,2.8610,650,50,50,-50,-50,0,0
518,1786005805.4966,1786005805.5011,0.0334,-10.9890,15.4286,-38.0659,93.2747,-63.7802,2.9762,-9.9860,17.1462,-39.2715,92.6303,-64.0090,2.8060,-9.9860,17.1462,-39.2715,92.6303,-64.0090,2.8060,200,50,-150,0,-100,0,0
519,1786005805.5299,1786005805.5344,0.03336,-10.4615,16.7473,-39.1209,92.9231,-62.8132,2.9762,-9.2424,17.3093,-38.4970,91.9652,-63.3989,2.7435,-9.2424,17.3093,-38.4970,91.9652,-63.3989,2.7435,150,450,-350,-150,400,0,0
520,1786005805.5634,1786005805.568,0.03343,-10.4615,17.7143,-38.8571,92.8352,-62.7253,2.9762,-9.4121,19.2492,-40.2773,92.1921,-62.4258,2.7456,-9.4121,19.2492,-40.2773,92.1921,-62.4258,2.7456,-50,200,200,0,0,0,0
521,1786005805.5967,1786005805.6011,0.03339,-10.3736,18.0659,-38.1538,92.6593,-63.2527,2.9762,-9.9343,21.3224,-41.4519,91.9636,-62.6412,2.4646,-9.9343,21.3224,-41.4519,91.9636,-62.6412,2.4646,0,100,300,-50,-200,0,0
522,1786005805.6302,1786005805.6347,0.03341,-9.8462,18.8571,-38.1538,92.5714,-63.0769,2.9762,-10.5975,23.2462,-44.1363,91.4855,-63.5414,2.5967,-10.5975,23.2462,-44.1363,91.4855,-63.5414,2.5967,100,250,0,0,50,0,0
523,1786005805.6636,1786005805.6678,0.03345,-9.5824,20.0879,-39.1209,92.5714,-63.1648,2.9101,-10.6169,23.0769,-41.2677,90.4473,-61.4610,2.5767,-10.6169,23.0769,-41.2677,90.4473,-61.4610,2.5767,50,450,-400,0,-50,-50,0
